OBJECTID,LONGITUDE,LATITUDE,SLIDE_NO,DEPTH,GEOLOGY,STRUCTURE,ABSTRACT,CITATION,LENGTH,WIDTH,HEIGHT,LS_AREA,TRIGGERING,REMARKS,LS_VOLUME,ALERT,STATE,DISTRICT,TOPOSHEET,SLIDE_NAME,ACTIVITY,STYLE,INITIATION,PHOTOS,REPORT,IMAGE_LAND,REPORT_LAN,NH_SH_LOCA,RUNOUT_DIS,MATERIAL_T,MOVEMENT_T,MOVEMENT_R,DISTRIBUTI,FAILURE_ME,REACTIVATI,REACTIVA_1,REACTIVA_2,GEOMORPHOL,HYDROLOGIC,LANDUSE_LA,PERSONS_DE,PEOPLE_AFF,LIVESTOCK_,COMMUNICAT,LANDUSE_AF,PRE_REMEDI,INFRASTRUC,GEOSCIENTI,Year,Location,Coordinate,layer,path
5597,76.22415300,11.54716700,KRL/WAY/58A02/2015/94,1.50000000,Gneiss,,,"Trideep  et al., 2016. Marcoscale Landslide Susceptibility Mapping of Mananthavady-Kalpetta-Sultan Battery-Vazhikkadavu area in parts of toposheets nos 58A/1, A/2, A/5, A/6, A/7 and A/11, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS",25.00000000,5.00000000,15.00000000,75.00000000,Rainfall,,112.50000000,,Kerala,Wayanad,58A02,Mupainad,Dormant,Single,2007,,,,,Vaduvanchal-Chitragiri Road,0.00000000,Earth,Slide,Moderate,Advancing,Shallow translational failure,0.00000000,0.00000000,0.00000000,Rolling plain,Wet,Moderate vegetation,,,,,Agriculture,Aforestation,,Pore water pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25362,76.20772200,11.54819400,KL/WYD/58A02/2018/60,1.00000000,Granite gneiss,,,,8.00000000,7.00000000,7.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,58A02,Padivayal,Active,Single,0,,,"0",,NH-212,5.00000000,Debris,Slide,Very rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Lowly dissected hill,Dry,Low Height Plantation,,,,Road blocked & removed by local authority,Forest/coffee plantation,Toe has to be protected with random rubble wall /gabion wall. Cut slope  may be modified with easing of slope. Trees has to be uprooted from the slide area.,,"pore water pressure, reduction of strength on super-saturation","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
5593,76.13687800,11.55033900,KRL/WAY/58A02/2015/72,2.00000000,Gneiss,,,"Trideep  et al., 2016. Marcoscale Landslide Susceptibility Mapping of Mananthavady-Kalpetta-Sultan Battery-Vazhikkadavu area in parts of toposheets nos 58A/1, A/2, A/5, A/6, A/7 and A/11, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS",55.00000000,60.00000000,45.00000000,2964.00000000,Rainfall,,5928.00000000,,Kerala,Wayanad,58A02,Mappilathottam,Active,Single,2009,,,,,Mepadi-Churalmala Road,0.00000000,Debris,Slide,Rapid,Confined,Shallow translational failure,0.00000000,0.00000000,0.00000000,Rolling plain,Dry,Low Height Plantation,,,,,,Retaining wall along with proper drainage outlet,,Pore water pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
5987,76.12793900,11.55430000,KRL/WAY/58A02/2015/63,0.00000000,Charnockite,,,"Trideep  et al., 2016. Marcoscale Landslide Susceptibility Mapping of Mananthavady-Kalpetta-Sultan Battery-Vazhikkadavu area in parts of toposheets nos 58A/1, A/2, A/5, A/6, A/7 and A/11, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS",0.00000000,0.00000000,0.00000000,0.00000000,Rainfall,,0.00000000,,Kerala,Wayanad,58A02,Kunnamangalam vayal,Reactivated,Single,2007,,,,,Chembra Peak Road,0.00000000,Debris,Subsidence,Slow,Widening,,0.00000000,0.00000000,0.00000000,Rolling plain,Dry,Moderate vegetation,,,,Road damage,Agriculture,,4 Houses,Pore water pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
5803,76.13151700,11.55443100,KRL/WAY/58A02/2015/82,1.50000000,Charnockite,,,"Trideep  et al., 2016. Marcoscale Landslide Susceptibility Mapping of Mananthavady-Kalpetta-Sultan Battery-Vazhikkadavu area in parts of toposheets nos 58A/1, A/2, A/5, A/6, A/7 and A/11, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS",25.00000000,30.00000000,22.00000000,594.00000000,Rainfall,,891.00000000,,Kerala,Wayanad,58A02,Meppadi-Near Market,Active,Single,0,,,,,Kozhokode - Vythiri-Gudallur Highway,0.00000000,Debris,Slide,Rapid,Confined,Shallow translational failure,0.00000000,0.00000000,0.00000000,Rolling plain,Wet,Extensive slope cut,,,,,,Retaining wall along with proper drainage outlet,1 Building,Pore water pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
6851,76.19816100,11.55697800,KRL/WAY/58A02/2015/53,1.50000000,Granite gneiss,,,"Trideep  et al., 2016. Marcoscale Landslide Susceptibility Mapping of Mananthavady-Kalpetta-Sultan Battery-Vazhikkadavu area in parts of toposheets nos 58A/1, A/2, A/5, A/6, A/7 and A/11, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS",15.00000000,5.00000000,13.00000000,75.00000000,Rainfall,,112.50000000,,Kerala,Wayanad,58A02,Kadamad,Active,Single,2015,,,,,"-",0.00000000,Earth,Slide,Moderate,Widening,Shallow translational failure,0.00000000,0.00000000,0.00000000,Rolling plain,Wet,Moderate vegetation,,,,,,Plantation,,Pore water pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25757,76.12963900,11.55683300,KL/WYD/58A02/2018/35,4.00000000,Charnockite,,,,50.00000000,12.00000000,40.00000000,0.00000000,Rainfall in mm,"1 house (Owner-Chekku, Kunnathu house,Kottapadi PHC) washed off completely at the crown area. 2 houses at the left flank has been damaged by ground cracks (Owners: Vilasini, Kunnumel house, Kottapadi PHC & Abdu Rahman, Parakkal house, Kottapadi PHC.)",0.00000000,,Kerala,Wayanad,58A02,Meppadi PHC,Active,Single,0,,,"0",,Meppadi local Road,70.00000000,Debris,Slide,Rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Pediplain,Wet,Settlement,,,,,Forest,Construction of retaining wall /masonry wall to cover the main scarp area to avoid retrogression and to safeguard the existing foot path. Nala has to be channelised. Not recommended for any construction activities near the slide.,House area washed out,"pore water pressure, reduction of strength on super-saturation, gully erosion, unplanned construction","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
5783,76.13582800,11.55938300,KRL/WAY/58A02/2015/101,0.50000000,Gneiss,,,"Trideep  et al., 2016. Marcoscale Landslide Susceptibility Mapping of Mananthavady-Kalpetta-Sultan Battery-Vazhikkadavu area in parts of toposheets nos 58A/1, A/2, A/5, A/6, A/7 and A/11, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS",20.00000000,30.00000000,15.00000000,600.00000000,Rainfall,,300.00000000,,Kerala,Wayanad,58A02,Poothakolly,Active,Single,0,,,,,Poothakolly Road,0.00000000,Debris,Slide,Moderate,Advancing,Shallow translational failure,0.00000000,0.00000000,0.00000000,Rolling plain,Flowing,Moderate vegetation,,,,,Agriculture,Retaining wall along with proper drainage outlet,1 House,Pore water pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
5785,76.13656100,11.55956400,KRL/WAY/58A02/2015/103,1.00000000,Gneiss,,,"Trideep  et al., 2016. Marcoscale Landslide Susceptibility Mapping of Mananthavady-Kalpetta-Sultan Battery-Vazhikkadavu area in parts of toposheets nos 58A/1, A/2, A/5, A/6, A/7 and A/11, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS",40.00000000,100.00000000,50.00000000,4000.00000000,Rainfall,,4000.00000000,,Kerala,Wayanad,58A02,Poothakolly-2,Active,Single,1961,,,,,Poothakolly Road,0.00000000,Debris,Slide,Rapid,Advancing,Shallow translational failure,0.00000000,0.00000000,0.00000000,Rolling plain,Flowing,Low Height Plantation,,,,,Agriculture,Aforestation,,Pore water pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
5784,76.13671700,11.56022500,KRL/WAY/58A02/2015/102,0.50000000,Gneiss,,,"Trideep  et al., 2016. Marcoscale Landslide Susceptibility Mapping of Mananthavady-Kalpetta-Sultan Battery-Vazhikkadavu area in parts of toposheets nos 58A/1, A/2, A/5, A/6, A/7 and A/11, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS",15.00000000,20.00000000,10.00000000,300.00000000,Rainfall,,150.00000000,,Kerala,Wayanad,58A02,Poothakolly-1,Active,Single,0,,,,,Poothakolly Road,0.00000000,Debris,Slide,Rapid,Advancing,Shallow translational failure,0.00000000,0.00000000,0.00000000,Rolling plain,Flowing,Moderate vegetation,,,,,,Retaining wall along with proper drainage outlet,House,Pore water pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25774,76.12858300,11.56111100,KL/WYD/58A02/2018/41,3.00000000,Granite gneiss,,,,35.00000000,40.00000000,35.00000000,0.00000000,Rainfall in mm,Unscientific slope cut made for house construction. The overburden thickness is  >5m and noted with seepage in this location.,0.00000000,,Kerala,Wayanad,58A02,Kunnumangalam kunnu,Active,Multiple,0,,,"0",,Kunnumangalam kunnu local Road,25.00000000,Soil,Flow,Very rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Pediplain,Dripping,Forest record of file give for tribal,,,,,Forest,Behind the house slope should be modified and retaining wall with weep holes should be provided. Drainage should be channelized. Below the house entire stretch has to be protected with /masonry wall with weep holes.,1 house wall damaged/collapsed and 2 hats washed out,"pore water pressure, reduction of strength on super-saturation","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
5592,76.13278100,11.56295600,KRL/WAY/58A02/2015/71,0.00000000,Gneiss,,,"Trideep  et al., 2016. Marcoscale Landslide Susceptibility Mapping of Mananthavady-Kalpetta-Sultan Battery-Vazhikkadavu area in parts of toposheets nos 58A/1, A/2, A/5, A/6, A/7 and A/11, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS",0.00000000,0.00000000,0.00000000,0.00000000,Rainfall,,0.00000000,,Kerala,Wayanad,58A02,,Active,Single,0,,,,,Vitthkaad-Poothakolly Road,0.00000000,Debris,Slide,Moderate,Confined,Shallow translational failure,0.00000000,0.00000000,0.00000000,Rolling plain,Dry,Low Height Plantation,,,,,,,,Pore water pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25541,76.11833300,11.56580600,KL/WYD/58A02/2018/54,2.00000000,Granite gneiss,,,,9.00000000,4.00000000,8.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,58A02,"82",Active,Single,0,,,"0",,NH-212,5.00000000,Debris,Slide,Very rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Pediplain,Wet,Road + settlement,,,,Road damaged + house wall damaged,Settlement,Retaining wall / masonry wall with weep/drain holes has to be provided with back filling to avoid further damage of road at back side of the house. Drainage to be channelized.,home wall affected by slide main,"pore water pressure, reduction of strength on super-saturation","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25349,76.11777800,11.56669400,KL/WYD/58A02/2018/58,1.50000000,Granite gneiss,,,,7.00000000,50.00000000,6.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,58A02,Kappamkolli,Active,Multiple,0,,,"0",,NH-212,5.00000000,Soil,Slide,Very rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Colluvial footslope,Wet,Low Height Plantation,,,,,Settlement/coffee + rubber plantation,"At toe portion, existing masonry/RR wall height must be increased 2-3m for full stretch of slide area along the road. Further cutting is not allowed in toe portion. Drainage to be channelized properly and cut faces to be modified with easing of slopes.",3 house damaged,"pore water pressure, reduction of strength on super-saturation, unplanned cutting of slope","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
5786,76.11565300,11.56671700,KRL/WAY/58A02/2015/104,0.50000000,Gneiss,,,"Trideep  et al., 2016. Marcoscale Landslide Susceptibility Mapping of Mananthavady-Kalpetta-Sultan Battery-Vazhikkadavu area in parts of toposheets nos 58A/1, A/2, A/5, A/6, A/7 and A/11, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS",15.00000000,10.00000000,12.00000000,108.00000000,Rainfall,,54.00000000,,Kerala,Wayanad,58A02,Meppadi-46,Active,Single,0,,,,,Kozhokode - Vythiri-Gudallur Highway,0.00000000,Earth,Slide,Moderate,Retrogressive,Shallow translational failure,0.00000000,0.00000000,0.00000000,Rolling plain,Wet,Moderate vegetation,,,,,,Retaining wall,,Pore water pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25365,76.12666600,11.56888800,KL/WYD/58A02/2018/63,2.00000000,Granite gneiss,,,,22.00000000,15.00000000,18.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,58A02,Chembothara,Active,Multiple,0,,,"0",,Meppadi-Chembothara Road,8.00000000,Debris,Slide,Very rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Lowly dissected hill,Dry,Low Height Plantation,,,,Road blocked and damaged,Coffee plantation,Cut slope has to be protected with random rubble wall /gabion wall along the road stretch. Drainage line to be channelized.,,"pore water pressure, reduction of strength on super-saturation, unplanned cutting of slope","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25372,76.19500000,11.58372200,KL/WYD/58A02/2018/87,4.00000000,Granite gneiss,,,,18.00000000,22.00000000,14.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,58A02,Narikundu 3,Active,Single,0,,,"0",,Narikundu local road,8.00000000,Debris,Slide,Extremely rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Pediplain,Dry,Settlement,,,"2",,Settlement,Retaining wall / masonry wall with weep/drain holes has to be provided with 3m height for full stretch with back filling to avoid further damage at back side of the house(cut face). Drainage to be channelized.,home 2 rooms wall collapsed + material + water br,"pore water pressure, reduction of strength on super-saturation, unplanned cutting of slope, unplanned construction","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25371,76.19588900,11.58425000,KL/WYD/58A02/2018/86,3.00000000,Granite gneiss,,,,14.00000000,20.00000000,10.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,58A02,Narikundu 2,Active,Single,0,,,"0",,Narikundu local road,7.00000000,Debris,Slide,Extremely rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Lowly dissected hill,Wet,Low Height Plantation,,,"3",,Settlement + plantation,Retaining wall / masonry wall with weep/drain holes has to be provided with 3m height for full stretch with back filling to avoid further damage at back side of the house(cut face).,house wall damaged/coffee + material come inside home,"pore water pressure, reduction of strength on super-saturation, unplanned cutting of slope, unplanned construction","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25370,76.20850000,11.59002800,KL/WYD/58A02/2018/85,2.00000000,Granite gneiss,,,,13.00000000,20.00000000,11.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,58A02,Narikundu 1,Active,Multiple,0,,,"0",,Narikundu local road,5.00000000,Debris,Slide,Very rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Pediplain,Dry,Settlement,,,,Road blocked by slide,Settlement,Toe has to be protected with random rubble wall /gabion wall. Cut slope  may be modified with easing of slope. Trees has to be uprooted from the slide area.,,"pore water pressure, reduction of strength on super-saturation, unplanned cutting of slope","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25369,76.19305500,11.63166600,KL/WYD/58A02/2018/84,2.00000000,Granite gneiss,,,,12.00000000,25.00000000,10.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,58A02,Kallaramkula,Active,Single,0,,,"0",,Kumbaleri local road,6.00000000,Rock cum debris,Slide,Very rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Lowly dissected hill,Wet,Settlement,,,,,Settlement,Unscientific slope cut without toe support for house construction. Retaining wall / masonry wall with weep/drain holes has to be provided with 3m height for full stretch with back filling to avoid further damage at back side of the house(cut face) and do,house damaged + washroom completely washed/collapsed,"pore water pressure, reduction of strength on super-saturation,anthropogenic activities, unplanned cutting of slope, unplanned construction","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
6849,76.20153300,11.63623900,KRL/WAY/58A02/2015/51,1.00000000,Granite gneiss,,,"Trideep  et al., 2016. Marcoscale Landslide Susceptibility Mapping of Mananthavady-Kalpetta-Sultan Battery-Vazhikkadavu area in parts of toposheets nos 58A/1, A/2, A/5, A/6, A/7 and A/11, Wayanad and Malappuram districts, Kerala. Unpub. GSI Report of FS",10.00000000,10.00000000,9.00000000,100.00000000,Rainfall,,100.00000000,,Kerala,Wayanad,58A02,Kumbleri-Ambalavayal,Active,Single,0,,,,,Ambalvayal Bypass Road,0.00000000,Rock cum Debris,Slide,Moderate,Advancing,Shallow translational failure,0.00000000,0.00000000,0.00000000,Rolling plain,Wet,Moderate vegetation,,,,,,Retaining wall,,Pore water pressure,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25542,76.02341700,11.52811100,KL/WYD/58A02/2018/55,2.00000000,Charnockite,,,,13.00000000,80.00000000,11.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,58A02,Lakkidi,Active,Multiple,0,,,"0",,NH-212,7.00000000,Debris,Slide,Very rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Colluvial footslope,Dry,NH + settlement above slide,,,,Road blocked temporarily + removed,Pvt.Road/forest cover,The entire stretch of road subsidence has to be provided with retaining wall/masonry wall with weep holes. Slope easing/modification has to be done by forming benches with suitable support structures. Drainage has to be channelized.,,"reduction of strength on super-saturation, anthropogenic activities, unplanned cutting of slope","2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
25943,76.04455600,11.52961100,KL/WYD/58A02/2018/24,1.00000000,Charnockite,,,,20.00000000,8.00000000,15.00000000,0.00000000,Rainfall in mm,,0.00000000,,Kerala,Wayanad,58A02,Ayisha plantation pond,Active,Single,0,,,"0",,Old Vythiri-Kunnathidavakka Road,15.00000000,Debris,Slide,Rapid,Retrogressive,Shallow planar failure,0.00000000,0.00000000,0.00000000,Lowly dissected hill,dripping,Low Height Plantation,,,,,Coffee plantation,RR wall/gabion wall should be given in the left flank of the slide for providing toe support and there by avoid nala erosion.Slope has to be eased with suitable benches.,,toe erosion by stream,"2018",,,Points2018andBefore,C:\Users\swati\Desktop\Wayanad Exports\New folder\Points2018andBefore\Points2018andBefore.shp
